Ensembl Protein ID	Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENSMUSP00000138082	ENSMUST00000180376	ENSMUSG00000037210	Fam193a
ENSMUSP00000138083	ENSMUST00000181217	ENSMUSG00000036112	Metap2
ENSMUSP00000138084	ENSMUST00000161810	ENSMUSG00000025977	Boll
ENSMUSP00000138085	ENSMUST00000156613	ENSMUSG00000026135	Zfp142
ENSMUSP00000138086	ENSMUST00000181577	ENSMUSG00000030965	Fam175b
ENSMUSP00000138087	ENSMUST00000181767	ENSMUSG00000097333	Zfp87
ENSMUSP00000138088	ENSMUST00000183291	ENSMUSG00000029605	Oas1b
ENSMUSP00000138089	ENSMUST00000182994	ENSMUSG00000032826	Ank2
ENSMUSP00000138090	ENSMUST00000182621	ENSMUSG00000059562	Ccdc154
ENSMUSP00000138091	ENSMUST00000182209	ENSMUSG00000034165	Ccnd3
ENSMUSP00000138092	ENSMUST00000183082	ENSMUSG00000069601	Ank3
ENSMUSP00000138093	ENSMUST00000135562	ENSMUSG00000030235	Slco1c1
ENSMUSP00000138094	ENSMUST00000151664	ENSMUSG00000039220	Ppp1r10
ENSMUSP00000138095	ENSMUST00000183261	ENSMUSG00000069601	Ank3
ENSMUSP00000138096	ENSMUST00000182776	ENSMUSG00000029151	Slc30a3
ENSMUSP00000138097	ENSMUST00000182500	ENSMUSG00000025027	Xpnpep1
ENSMUSP00000138098	ENSMUST00000182999	ENSMUSG00000024998	Plce1
ENSMUSP00000138099	ENSMUST00000182444	ENSMUSG00000029151	Slc30a3
ENSMUSP00000138100	ENSMUST00000183316	ENSMUSG00000058690	Ccser2
ENSMUSP00000138101	ENSMUST00000146390	ENSMUSG00000047904	Sstr2
ENSMUSP00000138102	ENSMUST00000182574	ENSMUSG00000098112	Bin2
ENSMUSP00000138103	ENSMUST00000182858	ENSMUSG00000098132	Rassf10
ENSMUSP00000138104	ENSMUST00000146274	ENSMUSG00000040649	Rimklb
ENSMUSP00000138105	ENSMUST00000182429	ENSMUSG00000098182	Calm5
ENSMUSP00000138106	ENSMUST00000182460	ENSMUSG00000031809	1700018B08Rik
ENSMUSP00000138107	ENSMUST00000182603	ENSMUSG00000061544	Zfp229
ENSMUSP00000138108	ENSMUST00000145266	ENSMUSG00000021639	Gtf2h2
ENSMUSP00000138109	ENSMUST00000127862	ENSMUSG00000074793	Hspa12b
ENSMUSP00000138110	ENSMUST00000182554	ENSMUSG00000025939	Ube2w
ENSMUSP00000138111	ENSMUST00000183006	ENSMUSG00000026131	Dst
ENSMUSP00000138112	ENSMUST00000182898	ENSMUSG00000020107	Anapc16
ENSMUSP00000138113	ENSMUST00000145518	ENSMUSG00000041133	Smc1a
ENSMUSP00000138114	ENSMUST00000146172	ENSMUSG00000027457	Snph
ENSMUSP00000138115	ENSMUST00000183130	ENSMUSG00000098176	Ccdc166
ENSMUSP00000138116	ENSMUST00000155090	ENSMUSG00000031142	Cacna1f
ENSMUSP00000138117	ENSMUST00000174478	ENSMUSG00000024392	Bag6
ENSMUSP00000138118	ENSMUST00000182899	ENSMUSG00000041347	Bdkrb1
ENSMUSP00000138119	ENSMUST00000182371	ENSMUSG00000032580	Rbm5
ENSMUSP00000138120	ENSMUST00000182839	ENSMUSG00000098140	Gm26938
ENSMUSP00000138121	ENSMUST00000146354	ENSMUSG00000015950	Ncf1
ENSMUSP00000138122	ENSMUST00000154253	ENSMUSG00000039382	Wdr45
ENSMUSP00000138123	ENSMUST00000182269	ENSMUSG00000069601	Ank3
ENSMUSP00000138124	ENSMUST00000132978	ENSMUSG00000020728	Cep112
ENSMUSP00000138125	ENSMUST00000182760	ENSMUSG00000004562	Arhgef40
ENSMUSP00000138126	ENSMUST00000183281	ENSMUSG00000045659	Plekha7
ENSMUSP00000138127	ENSMUST00000139569	ENSMUSG00000078350	Smim1
ENSMUSP00000138128	ENSMUST00000182061	ENSMUSG00000004562	Arhgef40
ENSMUSP00000138129	ENSMUST00000183247	ENSMUSG00000035325	Sec31a
ENSMUSP00000138130	ENSMUST00000139100	ENSMUSG00000036062	N28178
ENSMUSP00000138131	ENSMUST00000182344	ENSMUSG00000041617	Ccdc74a
ENSMUSP00000138132	ENSMUST00000147101	ENSMUSG00000001930	Vwf
ENSMUSP00000138133	ENSMUST00000182741	ENSMUSG00000022818	Cyp2ab1
ENSMUSP00000138134	ENSMUST00000182501	ENSMUSG00000021917	Spcs1
ENSMUSP00000138135	ENSMUST00000115717	ENSMUSG00000023868	Pde10a
ENSMUSP00000138136	ENSMUST00000152996	ENSMUSG00000035125	Gcfc2
ENSMUSP00000138137	ENSMUST00000182793	ENSMUSG00000030314	Atg7
ENSMUSP00000138138	ENSMUST00000138119	ENSMUSG00000002028	Kmt2a
ENSMUSP00000138139	ENSMUST00000149024	ENSMUSG00000038301	Snx10
ENSMUSP00000138140	ENSMUST00000182256	ENSMUSG00000031586	Rbpms
ENSMUSP00000138141	ENSMUST00000183280	ENSMUSG00000031809	1700018B08Rik
ENSMUSP00000138142	ENSMUST00000182089	ENSMUSG00000098078	Gm26992
ENSMUSP00000138143	ENSMUST00000144267	ENSMUSG00000030562	Nox4
ENSMUSP00000138144	ENSMUST00000183120	ENSMUSG00000070564	Ntn5
ENSMUSP00000138145	ENSMUST00000182802	ENSMUSG00000041444	Arhgap32
ENSMUSP00000138146	ENSMUST00000182200	ENSMUSG00000033760	Rbm4b
ENSMUSP00000138147	ENSMUST00000182562	ENSMUSG00000025656	Arhgef9
ENSMUSP00000138148	ENSMUST00000132099	ENSMUSG00000068329	Htra2
ENSMUSP00000138149	ENSMUST00000182675	ENSMUSG00000051285	Pcmtd1
ENSMUSP00000138150	ENSMUST00000182038	ENSMUSG00000041225	Arhgap12
ENSMUSP00000138151	ENSMUST00000182186	ENSMUSG00000028280	Gabrr1
ENSMUSP00000138152	ENSMUST00000183040	ENSMUSG00000034009	Rxfp1
ENSMUSP00000138153	ENSMUST00000122955	ENSMUSG00000068329	Htra2
ENSMUSP00000138154	ENSMUST00000131620	ENSMUSG00000038777	Sema6c
ENSMUSP00000138155	ENSMUST00000183326	ENSMUSG00000042439	Zfp532
ENSMUSP00000138156	ENSMUST00000125314	ENSMUSG00000031537	Ikbkb
ENSMUSP00000138157	ENSMUST00000182025	ENSMUSG00000032826	Ank2
ENSMUSP00000138158	ENSMUST00000182814	ENSMUSG00000098112	Bin2
ENSMUSP00000138159	ENSMUST00000143908	ENSMUSG00000031314	Taf1
ENSMUSP00000138160	ENSMUST00000182671	ENSMUSG00000041617	Ccdc74a
ENSMUSP00000138161	ENSMUST00000182602	ENSMUSG00000029551	Psmg3
ENSMUSP00000138162	ENSMUST00000182241	ENSMUSG00000029422	Rsrc2
ENSMUSP00000138163	ENSMUST00000182087	ENSMUSG00000030380	Mzf1
ENSMUSP00000138164	ENSMUST00000182337	ENSMUSG00000032525	Nktr
ENSMUSP00000138165	ENSMUST00000152831	ENSMUSG00000030302	Atp2b2
ENSMUSP00000138166	ENSMUST00000183132	ENSMUSG00000074151	Nlrc5
ENSMUSP00000138167	ENSMUST00000142913	ENSMUSG00000017978	Cadps2
ENSMUSP00000138168	ENSMUST00000182225	ENSMUSG00000032525	Nktr
ENSMUSP00000138169	ENSMUST00000183158	ENSMUSG00000034165	Ccnd3
ENSMUSP00000138170	ENSMUST00000182233	ENSMUSG00000041482	Piezo2
ENSMUSP00000138171	ENSMUST00000183096	ENSMUSG00000030583	Sipa1l3
ENSMUSP00000138172	ENSMUST00000181986	ENSMUSG00000032582	Rbm6
ENSMUSP00000138173	ENSMUST00000182128	ENSMUSG00000070796	Psg21
ENSMUSP00000138174	ENSMUST00000182598	ENSMUSG00000035189	Ano4
ENSMUSP00000138175	ENSMUST00000182958	ENSMUSG00000037519	Ppfia1
ENSMUSP00000138176	ENSMUST00000138579	ENSMUSG00000029361	Nos1
ENSMUSP00000138177	ENSMUST00000097329	ENSMUSG00000054128	H2-T3
ENSMUSP00000138178	ENSMUST00000183077	ENSMUSG00000034413	Neurl1b
ENSMUSP00000138179	ENSMUST00000183048	ENSMUSG00000041258	Zfp236
ENSMUSP00000138180	ENSMUST00000182506	ENSMUSG00000034165	Ccnd3
ENSMUSP00000138181	ENSMUST00000122446	ENSMUSG00000067441	Gm14920
ENSMUSP00000138182	ENSMUST00000183059	ENSMUSG00000046101	Mcmdc2
ENSMUSP00000138183	ENSMUST00000145197	ENSMUSG00000029544	Cabp1
ENSMUSP00000138184	ENSMUST00000127481	ENSMUSG00000020719	Ddx5
ENSMUSP00000138185	ENSMUST00000182512	ENSMUSG00000090121	Abhd12b
ENSMUSP00000138186	ENSMUST00000183037	ENSMUSG00000075706	Gpx4
ENSMUSP00000138187	ENSMUST00000183170	ENSMUSG00000030433	Sbk2
ENSMUSP00000138188	ENSMUST00000182056	ENSMUSG00000047507	Baiap3
ENSMUSP00000138189	ENSMUST00000124971	ENSMUSG00000025499	Hras
ENSMUSP00000138190	ENSMUST00000125696	ENSMUSG00000066037	Hnrnpr
ENSMUSP00000138191	ENSMUST00000182292	ENSMUSG00000059562	Ccdc154
ENSMUSP00000138192	ENSMUST00000182924	ENSMUSG00000033542	Arhgef5
ENSMUSP00000138193	ENSMUST00000182341	ENSMUSG00000035189	Ano4
ENSMUSP00000138194	ENSMUST00000127152	ENSMUSG00000029994	Anxa4
ENSMUSP00000138195	ENSMUST00000126429	ENSMUSG00000052407	Ccdc171
ENSMUSP00000138196	ENSMUST00000182655	ENSMUSG00000042439	Zfp532
ENSMUSP00000138197	ENSMUST00000145455	ENSMUSG00000014554	Dguok
ENSMUSP00000138198	ENSMUST00000143310	ENSMUSG00000031134	Rbmx
ENSMUSP00000138199	ENSMUST00000183319	ENSMUSG00000042439	Zfp532
ENSMUSP00000138200	ENSMUST00000077582	ENSMUSG00000058908	Pla2g2a
ENSMUSP00000138201	ENSMUST00000182203	ENSMUSG00000027297	Ltk
ENSMUSP00000138202	ENSMUST00000182594	ENSMUSG00000032826	Ank2
ENSMUSP00000138203	ENSMUST00000145292	ENSMUSG00000003812	Dnase2a
ENSMUSP00000138204	ENSMUST00000182014	ENSMUSG00000056370	Sftpb
ENSMUSP00000138205	ENSMUST00000183050	ENSMUSG00000097972	Scgb2b15
ENSMUSP00000138206	ENSMUST00000182199	ENSMUSG00000040875	Osbpl10
ENSMUSP00000138207	ENSMUST00000182719	ENSMUSG00000027777	Schip1
ENSMUSP00000138208	ENSMUST00000182685	ENSMUSG00000052920	Prkg1
ENSMUSP00000138209	ENSMUST00000182936	ENSMUSG00000058589	Anks1b
ENSMUSP00000138210	ENSMUST00000182015	ENSMUSG00000029422	Rsrc2
ENSMUSP00000138211	ENSMUST00000122050	ENSMUSG00000083616	H2afb3
ENSMUSP00000138212	ENSMUST00000182006	ENSMUSG00000027777	Schip1
ENSMUSP00000138213	ENSMUST00000182886	ENSMUSG00000035325	Sec31a
ENSMUSP00000138214	ENSMUST00000182487	ENSMUSG00000045659	Plekha7
ENSMUSP00000138215	ENSMUST00000119710	ENSMUSG00000084234	4933405O20Rik
ENSMUSP00000138216	ENSMUST00000183086	ENSMUSG00000041347	Bdkrb1
ENSMUSP00000138217	ENSMUST00000182546	ENSMUSG00000098022	Zfp82
ENSMUSP00000138218	ENSMUST00000183138	ENSMUSG00000066800	Rnasel
ENSMUSP00000138219	ENSMUST00000183252	ENSMUSG00000024128	Sbp
ENSMUSP00000138220	ENSMUST00000183044	ENSMUSG00000034165	Ccnd3
ENSMUSP00000138221	ENSMUST00000148208	ENSMUSG00000029513	Prkab1
ENSMUSP00000138222	ENSMUST00000182960	ENSMUSG00000058589	Anks1b
ENSMUSP00000138223	ENSMUST00000144411	ENSMUSG00000053545	6430503K07Rik
ENSMUSP00000138224	ENSMUST00000150585	ENSMUSG00000030534	Vps33b
ENSMUSP00000138225	ENSMUST00000182979	ENSMUSG00000042439	Zfp532
ENSMUSP00000138226	ENSMUST00000126705	ENSMUSG00000014856	Tmem208
ENSMUSP00000138227	ENSMUST00000182116	ENSMUSG00000020107	Anapc16
ENSMUSP00000138228	ENSMUST00000183258	ENSMUSG00000030162	Olr1
ENSMUSP00000138229	ENSMUST00000125554	ENSMUSG00000055850	Rnf181
ENSMUSP00000138230	ENSMUST00000183310	ENSMUSG00000073771	Btbd19
ENSMUSP00000138231	ENSMUST00000182610	ENSMUSG00000032826	Ank2
ENSMUSP00000138232	ENSMUST00000151187	ENSMUSG00000029782	Tmem209
ENSMUSP00000138233	ENSMUST00000183274	ENSMUSG00000025027	Xpnpep1
ENSMUSP00000138234	ENSMUST00000182356	ENSMUSG00000058589	Anks1b
ENSMUSP00000138235	ENSMUST00000182729	ENSMUSG00000020728	Cep112
ENSMUSP00000138236	ENSMUST00000183035	ENSMUSG00000032582	Rbm6
ENSMUSP00000138237	ENSMUST00000133426	ENSMUSG00000020719	Ddx5
ENSMUSP00000138238	ENSMUST00000182731	ENSMUSG00000037519	Ppfia1
ENSMUSP00000138239	ENSMUST00000183065	ENSMUSG00000053747	Sox14
ENSMUSP00000138240	ENSMUST00000145622	ENSMUSG00000012640	Zfp715
ENSMUSP00000138241	ENSMUST00000182997	ENSMUSG00000027777	Schip1
ENSMUSP00000138242	ENSMUST00000182093	ENSMUSG00000029422	Rsrc2
ENSMUSP00000138243	ENSMUST00000182137	ENSMUSG00000025656	Arhgef9
ENSMUSP00000138244	ENSMUST00000152877	ENSMUSG00000029670	Ing3
ENSMUSP00000138245	ENSMUST00000182532	ENSMUSG00000027777	Schip1
ENSMUSP00000138246	ENSMUST00000143213	ENSMUSG00000073771	Btbd19
ENSMUSP00000138247	ENSMUST00000182722	ENSMUSG00000066800	Rnasel
ENSMUSP00000138248	ENSMUST00000150123	ENSMUSG00000035045	Zc3h12b
ENSMUSP00000138249	ENSMUST00000148755	ENSMUSG00000027457	Snph
ENSMUSP00000138250	ENSMUST00000183108	ENSMUSG00000025027	Xpnpep1
ENSMUSP00000138251	ENSMUST00000182959	ENSMUSG00000032826	Ank2
ENSMUSP00000138252	ENSMUST00000145362	ENSMUSG00000035045	Zc3h12b
ENSMUSP00000138253	ENSMUST00000182098	ENSMUSG00000030314	Atg7
ENSMUSP00000138254	ENSMUST00000182825	ENSMUSG00000047507	Baiap3
ENSMUSP00000138255	ENSMUST00000182350	ENSMUSG00000060509	Xcr1
ENSMUSP00000138256	ENSMUST00000183024	ENSMUSG00000058589	Anks1b
ENSMUSP00000138257	ENSMUST00000182834	ENSMUSG00000045659	Plekha7
ENSMUSP00000138258	ENSMUST00000128565	ENSMUSG00000025656	Arhgef9
ENSMUSP00000138259	ENSMUST00000153299	ENSMUSG00000006958	Chrd
ENSMUSP00000138260	ENSMUST00000182584	ENSMUSG00000029422	Rsrc2
ENSMUSP00000138261	ENSMUST00000182299	ENSMUSG00000020056	Ccdc53
ENSMUSP00000138262	ENSMUST00000182368	ENSMUSG00000041617	Ccdc74a
ENSMUSP00000138263	ENSMUST00000131671	ENSMUSG00000066037	Hnrnpr
ENSMUSP00000138264	ENSMUST00000142635	ENSMUSG00000029755	Dlx5
ENSMUSP00000138265	ENSMUST00000183192	ENSMUSG00000061544	Zfp229
ENSMUSP00000138266	ENSMUST00000182920	ENSMUSG00000040875	Osbpl10
ENSMUSP00000138267	ENSMUST00000146543	ENSMUSG00000078350	Smim1
ENSMUSP00000138268	ENSMUST00000182613	ENSMUSG00000035189	Ano4
ENSMUSP00000138269	ENSMUST00000182739	ENSMUSG00000031809	1700018B08Rik
ENSMUSP00000138270	ENSMUST00000183224	ENSMUSG00000024073	Birc6
ENSMUSP00000138271	ENSMUST00000182490	ENSMUSG00000030380	Mzf1
ENSMUSP00000138272	ENSMUST00000182763	ENSMUSG00000032525	Nktr
ENSMUSP00000138273	ENSMUST00000182935	ENSMUSG00000034165	Ccnd3
ENSMUSP00000138274	ENSMUST00000136577	ENSMUSG00000030562	Nox4
ENSMUSP00000138275	ENSMUST00000182755	ENSMUSG00000026395	Ptprc
ENSMUSP00000138276	ENSMUST00000182153	ENSMUSG00000025427	Rnf165
ENSMUSP00000138277	ENSMUST00000182533	ENSMUSG00000071054	Safb
ENSMUSP00000138278	ENSMUST00000118616	ENSMUSG00000082482	H2afb2
ENSMUSP00000138279	ENSMUST00000182062	ENSMUSG00000032826	Ank2
ENSMUSP00000138280	ENSMUST00000182955	ENSMUSG00000029422	Rsrc2
ENSMUSP00000138281	ENSMUST00000183110	ENSMUSG00000098004	Gm27027
ENSMUSP00000138282	ENSMUST00000182831	ENSMUSG00000028004	Npy2r
ENSMUSP00000138283	ENSMUST00000182769	ENSMUSG00000067882	Casp16
ENSMUSP00000138284	ENSMUST00000183267	ENSMUSG00000068923	Syt11
ENSMUSP00000138285	ENSMUST00000181974	ENSMUSG00000069601	Ank3
ENSMUSP00000138286	ENSMUST00000182023	ENSMUSG00000040528	Milr1
ENSMUSP00000138287	ENSMUST00000183104	ENSMUSG00000040875	Osbpl10
ENSMUSP00000138288	ENSMUST00000182173	ENSMUSG00000051811	Cox6b2
ENSMUSP00000138289	ENSMUST00000156359	ENSMUSG00000067274	Rplp0
ENSMUSP00000138290	ENSMUST00000182276	ENSMUSG00000025077	Dclre1a
ENSMUSP00000138291	ENSMUST00000141449	ENSMUSG00000068551	Zfp467
ENSMUSP00000138292	ENSMUST00000138823	ENSMUSG00000029782	Tmem209
ENSMUSP00000138293	ENSMUST00000182625	ENSMUSG00000051817	Sox12
ENSMUSP00000138294	ENSMUST00000183248	ENSMUSG00000032580	Rbm5
ENSMUSP00000138295	ENSMUST00000182277	ENSMUSG00000057666	Gapdh
ENSMUSP00000138296	ENSMUST00000174609	ENSMUSG00000008668	Rps18
ENSMUSP00000138297	ENSMUST00000150624	ENSMUSG00000002107	Celf2
ENSMUSP00000138298	ENSMUST00000182765	ENSMUSG00000056370	Sftpb
ENSMUSP00000138299	ENSMUST00000182984	ENSMUSG00000025939	Ube2w
ENSMUSP00000138300	ENSMUST00000182510	ENSMUSG00000030314	Atg7
ENSMUSP00000138301	ENSMUST00000183147	ENSMUSG00000029422	Rsrc2
ENSMUSP00000138302	ENSMUST00000182364	ENSMUSG00000029151	Slc30a3
ENSMUSP00000138303	ENSMUST00000182973	ENSMUSG00000042439	Zfp532
ENSMUSP00000138304	ENSMUST00000136715	ENSMUSG00000029165	Agbl5
ENSMUSP00000138305	ENSMUST00000183125	ENSMUSG00000042063	Zfp386
ENSMUSP00000138306	ENSMUST00000146426	ENSMUSG00000078350	Smim1
ENSMUSP00000138307	ENSMUST00000150354	ENSMUSG00000005981	Trap1
ENSMUSP00000138308	ENSMUST00000183034	ENSMUSG00000026131	Dst
ENSMUSP00000138309	ENSMUST00000126065	ENSMUSG00000055850	Rnf181
ENSMUSP00000138310	ENSMUST00000182619	ENSMUSG00000020056	Ccdc53
ENSMUSP00000138311	ENSMUST00000182780	ENSMUSG00000030583	Sipa1l3
ENSMUSP00000138312	ENSMUST00000182226	ENSMUSG00000037519	Ppfia1
ENSMUSP00000138313	ENSMUST00000143506	ENSMUSG00000041607	Mbp
ENSMUSP00000138314	ENSMUST00000182595	ENSMUSG00000058589	Anks1b
ENSMUSP00000138315	ENSMUST00000182478	ENSMUSG00000042439	Zfp532
ENSMUSP00000138316	ENSMUST00000182068	ENSMUSG00000098112	Bin2
ENSMUSP00000138317	ENSMUST00000182289	ENSMUSG00000051111	Sv2c
ENSMUSP00000138318	ENSMUST00000182576	ENSMUSG00000058690	Ccser2
ENSMUSP00000138319	ENSMUST00000145213	ENSMUSG00000003033	Ap1m1
ENSMUSP00000138320	ENSMUST00000182666	ENSMUSG00000028082	Sh3d19
ENSMUSP00000138321	ENSMUST00000130549	ENSMUSG00000025207	Sema4g
ENSMUSP00000138322	ENSMUST00000053085	ENSMUSG00000074151	Nlrc5
ENSMUSP00000138323	ENSMUST00000182118	ENSMUSG00000032826	Ank2
ENSMUSP00000138324	ENSMUST00000125533	ENSMUSG00000078350	Smim1
ENSMUSP00000138325	ENSMUST00000182790	ENSMUSG00000035189	Ano4
ENSMUSP00000138326	ENSMUST00000182884	ENSMUSG00000069601	Ank3
ENSMUSP00000138327	ENSMUST00000154098	ENSMUSG00000055850	Rnf181
ENSMUSP00000138328	ENSMUST00000182677	ENSMUSG00000078452	Raet1d
ENSMUSP00000138329	ENSMUST00000183073	ENSMUSG00000047417	Rexo1
ENSMUSP00000138330	ENSMUST00000182267	ENSMUSG00000024998	Plce1
ENSMUSP00000138331	ENSMUST00000182104	ENSMUSG00000078958	Atp6ap1l
ENSMUSP00000138332	ENSMUST00000131234	ENSMUSG00000036062	N28178
ENSMUSP00000138333	ENSMUST00000182597	ENSMUSG00000024073	Birc6
ENSMUSP00000138334	ENSMUST00000182846	ENSMUSG00000034165	Ccnd3
ENSMUSP00000138335	ENSMUST00000153117	ENSMUSG00000036980	Taf6
ENSMUSP00000138336	ENSMUST00000126887	ENSMUSG00000030562	Nox4
ENSMUSP00000138337	ENSMUST00000182029	ENSMUSG00000069601	Ank3
ENSMUSP00000138338	ENSMUST00000182519	ENSMUSG00000024128	Sbp
ENSMUSP00000138339	ENSMUST00000182828	ENSMUSG00000004562	Arhgef40
ENSMUSP00000138340	ENSMUST00000182976	ENSMUSG00000041617	Ccdc74a
ENSMUSP00000138341	ENSMUST00000183155	ENSMUSG00000024128	Sbp
ENSMUSP00000138342	ENSMUST00000182502	ENSMUSG00000081906	Rpl9-ps1
ENSMUSP00000138343	ENSMUST00000182278	ENSMUSG00000024073	Birc6
ENSMUSP00000138344	ENSMUST00000182866	ENSMUSG00000041258	Zfp236
ENSMUSP00000138345	ENSMUST00000183330	ENSMUSG00000030583	Sipa1l3
ENSMUSP00000138346	ENSMUST00000136965	ENSMUSG00000032462	Pik3cb
ENSMUSP00000138347	ENSMUST00000182155	ENSMUSG00000069601	Ank3
ENSMUSP00000138348	ENSMUST00000183169	ENSMUSG00000069601	Ank3
ENSMUSP00000138349	ENSMUST00000182817	ENSMUSG00000024073	Birc6
ENSMUSP00000138350	ENSMUST00000183301	ENSMUSG00000026395	Ptprc
ENSMUSP00000138351	ENSMUST00000182161	ENSMUSG00000098188	Sowahc
ENSMUSP00000138352	ENSMUST00000134349	ENSMUSG00000060090	Rp2h
ENSMUSP00000138353	ENSMUST00000144241	ENSMUSG00000040537	Adam22
ENSMUSP00000138354	ENSMUST00000183208	ENSMUSG00000004562	Arhgef40
ENSMUSP00000138355	ENSMUST00000183209	ENSMUSG00000002107	Celf2
ENSMUSP00000138356	ENSMUST00000182439	ENSMUSG00000069601	Ank3
ENSMUSP00000138357	ENSMUST00000183255	ENSMUSG00000033147	Slc22a15
ENSMUSP00000138358	ENSMUST00000182034	ENSMUSG00000030314	Atg7
ENSMUSP00000138359	ENSMUST00000182879	ENSMUSG00000002107	Celf2
ENSMUSP00000138360	ENSMUST00000182481	ENSMUSG00000024998	Plce1
ENSMUSP00000138361	ENSMUST00000182926	ENSMUSG00000031586	Rbpms
ENSMUSP00000138362	ENSMUST00000182642	ENSMUSG00000025964	Adam23
ENSMUSP00000138363	ENSMUST00000182851	ENSMUSG00000002107	Celf2
ENSMUSP00000138364	ENSMUST00000182059	ENSMUSG00000025077	Dclre1a
ENSMUSP00000138365	ENSMUST00000129233	ENSMUSG00000055850	Rnf181
ENSMUSP00000138366	ENSMUST00000182433	ENSMUSG00000035325	Sec31a
ENSMUSP00000138367	ENSMUST00000182577	ENSMUSG00000046056	Sbsn
ENSMUSP00000138368	ENSMUST00000149009	ENSMUSG00000029761	Cald1
ENSMUSP00000138369	ENSMUST00000146458	ENSMUSG00000029505	Ep400
ENSMUSP00000138370	ENSMUST00000183126	ENSMUSG00000098207	Arl14
ENSMUSP00000138371	ENSMUST00000182319	ENSMUSG00000042439	Zfp532
ENSMUSP00000138372	ENSMUST00000135554	ENSMUSG00000002781	Tmem143
ENSMUSP00000138373	ENSMUST00000182452	ENSMUSG00000032826	Ank2
ENSMUSP00000138374	ENSMUST00000182771	ENSMUSG00000030314	Atg7
ENSMUSP00000138375	ENSMUST00000182683	ENSMUSG00000069601	Ank3
ENSMUSP00000138376	ENSMUST00000183302	ENSMUSG00000026131	Dst
ENSMUSP00000138377	ENSMUST00000182405	ENSMUSG00000021767	Kat6b
ENSMUSP00000138378	ENSMUST00000135326	ENSMUSG00000031537	Ikbkb
ENSMUSP00000138379	ENSMUST00000182659	ENSMUSG00000032580	Rbm5
ENSMUSP00000138380	ENSMUST00000182304	ENSMUSG00000032580	Rbm5
ENSMUSP00000138381	ENSMUST00000183275	ENSMUSG00000030583	Sipa1l3
ENSMUSP00000138382	ENSMUST00000130700	ENSMUSG00000035757	Selo
ENSMUSP00000138383	ENSMUST00000182432	ENSMUSG00000055044	Pdlim1
ENSMUSP00000138384	ENSMUST00000182912	ENSMUSG00000020107	Anapc16
ENSMUSP00000138385	ENSMUST00000103566	ENSMUSG00000076757	Tcrg-C4
ENSMUSP00000138386	ENSMUST00000182479	ENSMUSG00000040528	Milr1
ENSMUSP00000138387	ENSMUST00000182515	ENSMUSG00000030380	Mzf1
ENSMUSP00000138388	ENSMUST00000183187	ENSMUSG00000025519	Tktl2
ENSMUSP00000138389	ENSMUST00000183254	ENSMUSG00000047535	Olfr67
ENSMUSP00000138390	ENSMUST00000182022	ENSMUSG00000032580	Rbm5
ENSMUSP00000138391	ENSMUST00000182764	ENSMUSG00000032826	Ank2
ENSMUSP00000138392	ENSMUST00000133292	ENSMUSG00000031166	Wdr13
ENSMUSP00000138393	ENSMUST00000149368	ENSMUSG00000002885	Cd97
ENSMUSP00000138394	ENSMUST00000183105	ENSMUSG00000033075	Senp1
ENSMUSP00000138395	ENSMUST00000182951	ENSMUSG00000071054	Safb
ENSMUSP00000138396	ENSMUST00000181173	ENSMUSG00000097148	Gm3839
ENSMUSP00000138397	ENSMUST00000031059	ENSMUSG00000029167	Ppargc1a
ENSMUSP00000138398	ENSMUST00000182202	ENSMUSG00000058589	Anks1b
ENSMUSP00000138399	ENSMUST00000148843	ENSMUSG00000066037	Hnrnpr
ENSMUSP00000138400	ENSMUST00000183032	ENSMUSG00000032582	Rbm6
ENSMUSP00000138401	ENSMUST00000130597	ENSMUSG00000037523	Mavs
ENSMUSP00000138402	ENSMUST00000138885	ENSMUSG00000029518	Rab35
ENSMUSP00000138403	ENSMUST00000182052	ENSMUSG00000057666	Gapdh
ENSMUSP00000138404	ENSMUST00000182169	ENSMUSG00000030314	Atg7
ENSMUSP00000138405	ENSMUST00000182412	ENSMUSG00000004562	Arhgef40
ENSMUSP00000138406	ENSMUST00000146968	ENSMUSG00000058486	Wdr91
ENSMUSP00000138407	ENSMUST00000155223	ENSMUSG00000034755	Pcdh11x
ENSMUSP00000138408	ENSMUST00000182833	ENSMUSG00000063889	Crem
ENSMUSP00000138409	ENSMUST00000098489	ENSMUSG00000074151	Nlrc5
ENSMUSP00000138410	ENSMUST00000182347	ENSMUSG00000010608	Rbm25
ENSMUSP00000138411	ENSMUST00000182047	ENSMUSG00000029110	Rnf4
ENSMUSP00000138412	ENSMUST00000182750	ENSMUSG00000070564	Ntn5
ENSMUSP00000138413	ENSMUST00000182795	ENSMUSG00000069601	Ank3
ENSMUSP00000138414	ENSMUST00000182640	ENSMUSG00000098094	Scgb2b17
ENSMUSP00000138415	ENSMUST00000182587	ENSMUSG00000015461	Atf6b
ENSMUSP00000138416	ENSMUST00000182450	ENSMUSG00000010608	Rbm25
ENSMUSP00000138417	ENSMUST00000182897	ENSMUSG00000034413	Neurl1b
ENSMUSP00000138418	ENSMUST00000182485	ENSMUSG00000040327	Cul9
ENSMUSP00000138419	ENSMUST00000182407	ENSMUSG00000061601	Pclo
ENSMUSP00000138420	ENSMUST00000183088	ENSMUSG00000031586	Rbpms
